timestamp,mq35,mq36,mq37,temp_C,humidity,label
2026-02-26 23:16:00,323,265,285,33.9,100,HAZARDOUS
2026-02-26 23:17:00,438,245,231,36.6,83,HAZARDOUS
2026-02-26 23:18:00,382,257,348,33.0,80,HAZARDOUS
2026-02-26 23:19:00,320,326,272,33.7,88,HAZARDOUS
2026-02-26 23:20:00,364,280,262,30.9,84,HAZARDOUS
2026-02-26 23:21:00,380,260,301,31.3,79,HAZARDOUS
2026-02-26 23:22:00,358,323,274,32.8,90,HAZARDOUS
2026-02-26 23:23:00,458,325,216,31.5,78,HAZARDOUS
2026-02-26 23:24:00,481,419,302,33.7,86,HAZARDOUS
2026-02-26 23:25:00,401,222,266,30.2,86,HAZARDOUS
2026-02-26 23:26:00,376,417,315,32.6,83,HAZARDOUS
2026-02-26 23:27:00,480,308,286,32.1,82,HAZARDOUS
2026-02-26 23:28:00,382,202,192,32.7,94,HAZARDOUS
2026-02-26 23:29:00,400,270,197,33.6,81,HAZARDOUS
2026-02-26 23:30:00,418,331,293,32.1,87,HAZARDOUS
2026-02-26 23:31:00,372,275,221,27.2,83,HAZARDOUS
2026-02-26 23:32:00,471,350,281,30.5,90,HAZARDOUS
2026-02-26 23:33:00,372,396,220,30.5,79,HAZARDOUS
2026-02-26 23:34:00,291,258,275,30.6,61,HAZARDOUS
2026-02-26 23:35:00,444,217,299,32.1,97,HAZARDOUS
2026-02-26 23:36:00,439,282,234,35.0,76,HAZARDOUS
2026-02-26 23:37:00,391,302,252,32.7,86,HAZARDOUS
2026-02-26 23:38:00,407,317,290,32.2,81,HAZARDOUS
2026-02-26 23:39:00,380,270,230,31.3,84,HAZARDOUS
2026-02-26 23:40:00,382,360,245,32.4,85,HAZARDOUS
2026-02-26 23:41:00,343,314,320,32.4,86,HAZARDOUS
2026-02-26 23:42:00,337,418,237,28.7,90,HAZARDOUS
2026-02-26 23:43:00,373,293,242,35.7,87,HAZARDOUS
2026-02-26 23:44:00,412,318,283,34.8,83,HAZARDOUS
2026-02-26 23:45:00,292,357,294,32.2,87,HAZARDOUS
2026-02-26 23:46:00,357,311,263,30.8,92,HAZARDOUS
2026-02-26 23:47:00,295,439,313,28.4,83,HAZARDOUS
2026-02-26 23:48:00,369,331,220,32.1,84,HAZARDOUS
2026-02-26 23:49:00,335,261,315,28.6,87,HAZARDOUS
2026-02-26 23:50:00,427,297,272,34.3,80,HAZARDOUS
2026-02-26 23:51:00,343,282,328,34.6,76,HAZARDOUS
2026-02-26 23:52:00,440,355,347,32.8,84,HAZARDOUS
2026-02-26 23:53:00,448,348,382,33.9,85,HAZARDOUS
2026-02-26 23:54:00,309,278,198,31.6,90,HAZARDOUS
2026-02-26 23:55:00,379,366,286,31.2,85,HAZARDOUS
2026-02-26 23:56:00,408,317,277,30.5,82,HAZARDOUS
2026-02-26 23:57:00,515,377,196,27.3,85,HAZARDOUS
2026-02-26 23:58:00,433,281,321,32.1,84,HAZARDOUS
2026-02-26 23:59:00,425,280,255,33.3,84,HAZARDOUS
2026-02-27 00:00:00,494,348,301,31.9,90,HAZARDOUS
2026-02-27 00:01:00,360,325,224,34.1,86,HAZARDOUS
2026-02-27 00:02:00,498,441,308,32.1,79,HAZARDOUS
2026-02-27 00:03:00,434,321,296,35.5,80,HAZARDOUS
2026-02-27 00:04:00,324,296,311,33.1,79,HAZARDOUS
2026-02-27 00:05:00,425,243,228,31.8,81,HAZARDOUS
2026-02-27 00:06:00,433,325,358,31.5,84,HAZARDOUS
2026-02-27 00:07:00,452,304,344,33.1,70,HAZARDOUS
2026-02-27 00:08:00,450,360,317,28.2,81,HAZARDOUS
2026-02-27 00:09:00,344,263,357,32.0,84,HAZARDOUS
2026-02-27 00:10:00,413,341,103,30.7,76,HAZARDOUS
2026-02-27 00:11:00,404,294,270,27.8,83,HAZARDOUS
2026-02-27 00:12:00,446,387,305,29.3,92,HAZARDOUS
2026-02-27 00:13:00,423,303,168,33.9,81,HAZARDOUS
2026-02-27 00:14:00,400,313,346,31.7,84,HAZARDOUS
2026-02-27 00:15:00,474,273,310,31.6,78,HAZARDOUS
2026-02-27 00:16:00,380,348,337,34.9,83,HAZARDOUS
2026-02-27 00:17:00,320,292,210,31.6,82,HAZARDOUS
2026-02-27 00:18:00,423,188,233,30.5,92,HAZARDOUS
2026-02-27 00:19:00,313,322,263,34.1,88,HAZARDOUS
2026-02-27 00:20:00,387,279,177,32.5,88,HAZARDOUS
2026-02-27 00:21:00,285,242,282,32.7,79,HAZARDOUS
2026-02-27 00:22:00,345,208,338,29.4,88,HAZARDOUS
2026-02-27 00:23:00,377,380,230,32.1,74,HAZARDOUS
2026-02-27 00:24:00,263,342,180,31.5,91,HAZARDOUS
2026-02-27 00:25:00,424,273,190,33.0,93,HAZARDOUS
2026-02-27 00:26:00,340,265,243,33.1,92,HAZARDOUS
2026-02-27 00:27:00,305,227,386,31.6,86,HAZARDOUS
2026-02-27 00:28:00,338,336,318,32.6,95,HAZARDOUS
2026-02-27 00:29:00,360,295,281,32.9,86,HAZARDOUS
2026-02-27 00:30:00,302,327,251,30.8,85,HAZARDOUS
2026-02-27 00:31:00,322,247,139,35.5,88,HAZARDOUS
2026-02-27 00:32:00,372,273,126,30.5,89,HAZARDOUS
2026-02-27 00:33:00,436,345,277,34.6,83,HAZARDOUS
2026-02-27 00:34:00,445,288,225,30.0,78,HAZARDOUS
2026-02-27 00:35:00,419,269,218,33.4,86,HAZARDOUS
2026-02-27 00:36:00,437,338,232,32.2,85,HAZARDOUS
2026-02-27 00:37:00,324,249,235,36.1,82,HAZARDOUS
2026-02-27 00:38:00,453,284,314,33.8,90,HAZARDOUS
2026-02-27 00:39:00,403,385,288,35.4,75,HAZARDOUS
2026-02-27 00:40:00,233,189,131,30.2,61,MODERATE
2026-02-27 00:41:00,193,110,206,28.5,87,MODERATE
2026-02-27 00:42:00,252,195,142,26.9,75,MODERATE
2026-02-27 00:43:00,217,133,114,27.1,84,MODERATE
2026-02-27 00:44:00,308,187,164,28.3,65,MODERATE
2026-02-27 00:45:00,275,245,133,28.8,68,MODERATE
2026-02-27 00:46:00,203,221,120,29.9,77,MODERATE
2026-02-27 00:47:00,214,211,164,31.4,61,MODERATE
2026-02-27 00:48:00,206,177,79,26.8,66,MODERATE
2026-02-27 00:49:00,257,155,135,30.6,60,MODERATE
2026-02-27 00:50:00,137,167,116,26.2,76,MODERATE
2026-02-27 00:51:00,255,207,193,31.5,57,MODERATE
2026-02-27 00:52:00,238,161,137,30.1,59,MODERATE
2026-02-27 00:53:00,149,202,174,29.3,65,MODERATE
2026-02-27 00:54:00,249,203,162,26.6,69,MODERATE
2026-02-27 00:55:00,253,226,150,28.5,70,MODERATE
2026-02-27 00:56:00,230,159,73,31.4,84,MODERATE
2026-02-27 00:57:00,195,142,155,28.6,78,MODERATE
2026-02-27 00:58:00,222,152,120,30.7,76,MODERATE
2026-02-27 00:59:00,262,146,215,25.5,76,MODERATE
2026-02-27 01:00:00,143,152,206,30.7,68,MODERATE
2026-02-27 01:01:00,199,183,175,31.5,68,MODERATE
2026-02-27 01:02:00,155,185,146,26.4,74,MODERATE
2026-02-27 01:03:00,211,190,133,30.0,62,MODERATE
2026-02-27 01:04:00,186,171,212,30.6,79,MODERATE
2026-02-27 01:05:00,276,306,161,31.8,79,MODERATE
2026-02-27 01:06:00,259,242,147,28.0,74,MODERATE
2026-02-27 01:07:00,212,191,206,28.0,69,MODERATE
2026-02-27 01:08:00,226,172,102,27.8,76,MODERATE
2026-02-27 01:09:00,277,139,125,29.1,57,MODERATE
2026-02-27 01:10:00,202,119,201,27.5,83,MODERATE
2026-02-27 01:11:00,264,157,127,28.6,71,MODERATE
2026-02-27 01:12:00,233,152,182,29.5,69,MODERATE
2026-02-27 01:13:00,191,173,135,29.1,72,MODERATE
2026-02-27 01:14:00,230,241,156,31.0,73,MODERATE
2026-02-27 01:15:00,210,175,158,29.6,65,MODERATE
2026-02-27 01:16:00,161,202,186,30.5,73,MODERATE
2026-02-27 01:17:00,250,204,183,27.3,64,MODERATE
2026-02-27 01:18:00,204,179,152,25.2,84,MODERATE
2026-02-27 01:19:00,209,186,197,24.3,68,MODERATE
2026-02-27 01:20:00,204,168,154,31.9,76,MODERATE
2026-02-27 01:21:00,258,181,118,24.8,61,MODERATE
2026-02-27 01:22:00,234,181,153,28.3,86,MODERATE
2026-02-27 01:23:00,187,212,160,28.9,80,MODERATE
2026-02-27 01:24:00,278,171,183,29.7,72,MODERATE
2026-02-27 01:25:00,228,155,150,27.8,78,MODERATE
2026-02-27 01:26:00,216,134,138,22.6,68,MODERATE
2026-02-27 01:27:00,221,175,219,30.1,75,MODERATE
2026-02-27 01:28:00,154,167,145,27.4,66,MODERATE
2026-02-27 01:29:00,147,135,186,28.7,68,MODERATE
2026-02-27 01:30:00,219,220,160,30.1,66,MODERATE
2026-02-27 01:31:00,195,192,216,31.9,76,MODERATE
2026-02-27 01:32:00,226,229,183,24.4,64,MODERATE
2026-02-27 01:33:00,233,117,133,27.6,70,MODERATE
2026-02-27 01:34:00,208,169,184,28.5,69,MODERATE
2026-02-27 01:35:00,166,215,139,26.8,73,MODERATE
2026-02-27 01:36:00,189,161,167,28.3,88,MODERATE
2026-02-27 01:37:00,217,201,101,27.3,64,MODERATE
2026-02-27 01:38:00,181,194,191,29.7,70,MODERATE
2026-02-27 01:39:00,194,218,222,29.3,78,MODERATE
2026-02-27 01:40:00,233,206,125,28.0,74,MODERATE
2026-02-27 01:41:00,268,151,99,28.0,79,MODERATE
2026-02-27 01:42:00,156,138,164,28.8,76,MODERATE
2026-02-27 01:43:00,170,168,195,26.6,82,MODERATE
2026-02-27 01:44:00,177,209,148,26.7,68,MODERATE
2026-02-27 01:45:00,241,179,193,31.9,63,MODERATE
2026-02-27 01:46:00,169,134,133,31.2,75,MODERATE
2026-02-27 01:47:00,198,179,202,32.8,73,MODERATE
2026-02-27 01:48:00,113,190,188,29.4,77,MODERATE
2026-02-27 01:49:00,234,136,133,28.4,79,MODERATE
2026-02-27 01:50:00,189,195,169,32.2,71,MODERATE
2026-02-27 01:51:00,149,202,224,30.4,66,MODERATE
2026-02-27 01:52:00,176,146,220,28.3,67,MODERATE
2026-02-27 01:53:00,213,168,207,27.0,80,MODERATE
2026-02-27 01:54:00,224,222,207,29.2,69,MODERATE
2026-02-27 01:55:00,222,176,110,32.1,73,MODERATE
2026-02-27 01:56:00,173,107,90,30.5,67,MODERATE
2026-02-27 01:57:00,201,197,144,30.1,72,MODERATE
2026-02-27 01:58:00,216,124,135,30.2,67,MODERATE
2026-02-27 01:59:00,268,262,179,32.0,77,MODERATE
2026-02-27 02:00:00,198,187,220,28.0,64,MODERATE
2026-02-27 02:01:00,174,172,129,32.3,73,MODERATE
2026-02-27 02:02:00,258,169,125,26.4,65,MODERATE
2026-02-27 02:03:00,233,198,178,26.0,71,MODERATE
2026-02-27 02:04:00,178,194,174,26.7,78,MODERATE
2026-02-27 02:05:00,313,209,155,28.4,70,MODERATE
2026-02-27 02:06:00,189,188,125,25.2,73,MODERATE
2026-02-27 02:07:00,220,160,121,29.6,65,MODERATE
2026-02-27 02:08:00,214,241,179,26.3,63,MODERATE
2026-02-27 02:09:00,226,131,99,30.1,74,MODERATE
2026-02-27 02:10:00,238,189,158,27.7,75,MODERATE
2026-02-27 02:11:00,281,162,129,26.7,65,MODERATE
2026-02-27 02:12:00,228,105,173,30.3,59,MODERATE
2026-02-27 02:13:00,180,182,155,30.0,71,MODERATE
2026-02-27 02:14:00,270,168,130,26.9,77,MODERATE
2026-02-27 02:15:00,221,202,178,25.0,64,MODERATE
2026-02-27 02:16:00,179,151,147,31.0,80,MODERATE
2026-02-27 02:17:00,208,171,138,29.2,73,MODERATE
2026-02-27 02:18:00,252,207,90,28.7,81,MODERATE
2026-02-27 02:19:00,202,219,150,29.3,64,MODERATE
2026-02-27 02:20:00,176,205,186,29.1,63,MODERATE
2026-02-27 02:21:00,221,224,212,28.4,60,MODERATE
2026-02-27 02:22:00,253,170,188,29.6,65,MODERATE
2026-02-27 02:23:00,222,225,155,26.9,60,MODERATE
2026-02-27 02:24:00,189,165,184,26.8,82,MODERATE
2026-02-27 02:25:00,166,261,211,29.3,60,MODERATE
2026-02-27 02:26:00,217,166,121,29.6,66,MODERATE
2026-02-27 02:27:00,191,172,142,33.2,68,MODERATE
2026-02-27 02:28:00,237,185,170,29.9,78,MODERATE
2026-02-27 02:29:00,230,187,161,28.7,65,MODERATE
2026-02-27 02:30:00,217,188,172,29.4,70,MODERATE
2026-02-27 02:31:00,217,160,169,28.6,73,MODERATE
2026-02-27 02:32:00,260,155,177,29.1,86,MODERATE
2026-02-27 02:33:00,211,204,160,26.2,68,MODERATE
2026-02-27 02:34:00,255,164,93,28.9,64,MODERATE
2026-02-27 02:35:00,225,234,183,32.1,68,MODERATE
2026-02-27 02:36:00,214,143,139,27.1,62,MODERATE
2026-02-27 02:37:00,274,106,201,31.5,75,MODERATE
2026-02-27 02:38:00,175,124,143,30.3,72,MODERATE
2026-02-27 02:39:00,178,220,210,28.5,72,MODERATE
2026-02-27 02:40:00,159,165,175,29.7,68,MODERATE
2026-02-27 02:41:00,209,164,151,29.8,58,MODERATE
2026-02-27 02:42:00,217,192,142,28.0,68,MODERATE
2026-02-27 02:43:00,200,180,163,24.8,76,MODERATE
2026-02-27 02:44:00,208,247,124,27.3,70,MODERATE
2026-02-27 02:45:00,236,111,135,30.2,65,MODERATE
2026-02-27 02:46:00,274,164,133,30.2,83,MODERATE
2026-02-27 02:47:00,236,224,210,27.2,78,MODERATE
2026-02-27 02:48:00,159,194,157,31.5,80,MODERATE
2026-02-27 02:49:00,242,190,175,29.1,71,MODERATE
2026-02-27 02:50:00,277,234,155,29.5,72,MODERATE
2026-02-27 02:51:00,155,168,207,27.5,86,MODERATE
2026-02-27 02:52:00,266,194,176,27.2,70,MODERATE
2026-02-27 02:53:00,277,158,191,26.2,63,MODERATE
2026-02-27 02:54:00,296,179,143,31.7,80,MODERATE
2026-02-27 02:55:00,256,160,151,29.6,76,MODERATE
2026-02-27 02:56:00,199,185,168,31.6,77,MODERATE
2026-02-27 02:57:00,159,172,132,30.1,78,MODERATE
2026-02-27 02:58:00,224,170,162,29.4,67,MODERATE
2026-02-27 02:59:00,171,108,198,30.0,74,MODERATE
2026-02-27 03:00:00,270,136,107,29.8,74,MODERATE
2026-02-27 03:01:00,150,192,147,27.4,69,MODERATE
2026-02-27 03:02:00,122,159,138,30.1,70,MODERATE
2026-02-27 03:03:00,245,90,134,30.1,69,MODERATE
2026-02-27 03:04:00,253,116,181,27.7,66,MODERATE
2026-02-27 03:05:00,259,220,191,33.1,80,MODERATE
2026-02-27 03:06:00,188,184,149,33.1,79,MODERATE
2026-02-27 03:07:00,212,210,123,29.5,65,MODERATE
2026-02-27 03:08:00,152,207,187,29.9,70,MODERATE
2026-02-27 03:09:00,169,139,130,28.5,79,MODERATE
2026-02-27 03:10:00,262,122,139,27.6,54,MODERATE
2026-02-27 03:11:00,242,171,156,31.7,72,MODERATE
2026-02-27 03:12:00,202,200,191,29.6,76,MODERATE
2026-02-27 03:13:00,214,177,163,27.5,68,MODERATE
2026-02-27 03:14:00,275,250,207,26.4,62,MODERATE
2026-02-27 03:15:00,172,184,75,27.8,81,MODERATE
2026-02-27 03:16:00,259,162,146,30.1,78,MODERATE
2026-02-27 03:17:00,198,171,143,26.3,70,MODERATE
2026-02-27 03:18:00,208,135,179,30.0,76,MODERATE
2026-02-27 03:19:00,189,110,174,27.7,65,MODERATE
2026-02-27 03:20:00,169,170,207,28.0,64,MODERATE
2026-02-27 03:21:00,246,186,96,30.3,86,MODERATE
2026-02-27 03:22:00,115,136,74,28.8,78,MODERATE
2026-02-27 03:23:00,224,228,184,32.4,80,MODERATE
2026-02-27 03:24:00,203,182,133,28.5,72,MODERATE
2026-02-27 03:25:00,216,226,150,27.1,65,MODERATE
2026-02-27 03:26:00,246,130,153,31.7,74,MODERATE
2026-02-27 03:27:00,217,178,129,27.3,70,MODERATE
2026-02-27 03:28:00,230,213,162,31.7,83,MODERATE
2026-02-27 03:29:00,251,222,130,26.7,75,MODERATE
2026-02-27 03:30:00,166,169,183,31.8,70,MODERATE
2026-02-27 03:31:00,194,191,127,28.7,71,MODERATE
2026-02-27 03:32:00,218,183,134,27.5,66,MODERATE
2026-02-27 03:33:00,155,191,186,30.6,70,MODERATE
2026-02-27 03:34:00,187,206,179,29.4,84,MODERATE
2026-02-27 03:35:00,218,171,148,25.9,76,MODERATE
2026-02-27 03:36:00,215,197,215,28.2,55,MODERATE
2026-02-27 03:37:00,239,185,138,29.8,77,MODERATE
2026-02-27 03:38:00,182,169,204,27.6,72,MODERATE
2026-02-27 03:39:00,115,128,164,31.5,62,MODERATE
2026-02-27 03:40:00,222,166,188,26.6,75,MODERATE
2026-02-27 03:41:00,193,187,162,28.5,75,MODERATE
2026-02-27 03:42:00,221,175,149,29.2,73,MODERATE
2026-02-27 03:43:00,180,167,128,28.9,67,MODERATE
2026-02-27 03:44:00,250,203,132,29.0,76,MODERATE
2026-02-27 03:45:00,212,154,127,30.7,78,MODERATE
2026-02-27 03:46:00,211,206,71,31.7,70,MODERATE
2026-02-27 03:47:00,225,168,201,26.9,82,MODERATE
2026-02-27 03:48:00,235,201,150,26.4,78,MODERATE
2026-02-27 03:49:00,232,227,154,28.2,81,MODERATE
2026-02-27 03:50:00,296,180,137,30.6,70,MODERATE
2026-02-27 03:51:00,243,170,206,27.6,75,MODERATE
2026-02-27 03:52:00,200,170,147,30.5,78,MODERATE
2026-02-27 03:53:00,242,176,164,30.8,78,MODERATE
2026-02-27 03:54:00,112,170,153,30.3,71,MODERATE
2026-02-27 03:55:00,248,142,167,30.8,61,MODERATE
2026-02-27 03:56:00,320,221,160,27.3,70,MODERATE
2026-02-27 03:57:00,223,195,205,28.0,75,MODERATE
2026-02-27 03:58:00,168,165,171,30.4,66,MODERATE
2026-02-27 03:59:00,202,231,194,29.4,56,MODERATE
2026-02-27 04:00:00,320,179,150,28.0,74,MODERATE
2026-02-27 04:01:00,235,213,132,28.4,86,MODERATE
2026-02-27 04:02:00,228,173,131,30.0,79,MODERATE
2026-02-27 04:03:00,254,170,170,32.3,79,MODERATE
2026-02-27 04:04:00,188,90,168,30.6,64,MODERATE
2026-02-27 04:05:00,219,170,163,27.9,81,MODERATE
2026-02-27 04:06:00,225,149,187,26.5,80,MODERATE
2026-02-27 04:07:00,259,228,155,28.0,72,MODERATE
2026-02-27 04:08:00,216,157,143,28.3,63,MODERATE
2026-02-27 04:09:00,247,178,150,26.8,63,MODERATE
2026-02-27 04:10:00,297,158,178,29.3,52,MODERATE
2026-02-27 04:11:00,291,203,136,28.9,63,MODERATE
2026-02-27 04:12:00,293,148,144,27.5,72,MODERATE
2026-02-27 04:13:00,274,242,148,29.8,72,MODERATE
2026-02-27 04:14:00,180,264,200,29.4,83,MODERATE
2026-02-27 04:15:00,268,182,169,32.0,65,MODERATE
2026-02-27 04:16:00,286,172,205,29.0,74,MODERATE
2026-02-27 04:17:00,218,161,151,31.8,55,MODERATE
2026-02-27 04:18:00,170,154,127,32.0,80,MODERATE
2026-02-27 04:19:00,243,157,200,25.8,86,MODERATE
2026-02-27 04:20:00,192,170,147,26.9,85,MODERATE
2026-02-27 04:21:00,251,222,123,29.4,75,MODERATE
2026-02-27 04:22:00,230,139,192,29.2,65,MODERATE
2026-02-27 04:23:00,145,201,233,27.0,73,MODERATE
2026-02-27 04:24:00,264,135,145,27.3,78,MODERATE
2026-02-27 04:25:00,273,185,134,28.1,67,MODERATE
2026-02-27 04:26:00,180,176,177,30.0,71,MODERATE
2026-02-27 04:27:00,222,177,121,29.3,67,MODERATE
2026-02-27 04:28:00,166,192,141,29.5,77,MODERATE
2026-02-27 04:29:00,181,183,105,32.1,62,MODERATE
2026-02-27 04:30:00,199,226,152,26.6,76,MODERATE
2026-02-27 04:31:00,247,157,144,28.1,70,MODERATE
2026-02-27 04:32:00,144,173,213,27.2,67,MODERATE
2026-02-27 04:33:00,172,201,196,31.4,63,MODERATE
2026-02-27 04:34:00,239,230,175,30.0,68,MODERATE
2026-02-27 04:35:00,228,223,169,26.5,68,MODERATE
2026-02-27 04:36:00,268,191,163,27.9,80,MODERATE
2026-02-27 04:37:00,286,224,203,28.3,68,MODERATE
2026-02-27 04:38:00,213,181,202,31.3,75,MODERATE
2026-02-27 04:39:00,162,120,167,30.8,71,MODERATE
2026-02-27 04:40:00,296,142,123,27.7,67,MODERATE
2026-02-27 04:41:00,241,165,113,30.8,59,MODERATE
2026-02-27 04:42:00,177,123,166,29.4,85,MODERATE
2026-02-27 04:43:00,256,230,168,27.0,72,MODERATE
2026-02-27 04:44:00,243,204,145,30.0,65,MODERATE
2026-02-27 04:45:00,178,140,160,26.6,69,MODERATE
2026-02-27 04:46:00,256,143,144,29.1,73,MODERATE
2026-02-27 04:47:00,200,207,177,31.3,71,MODERATE
2026-02-27 04:48:00,199,156,169,28.2,68,MODERATE
2026-02-27 04:49:00,202,156,165,26.2,74,MODERATE
2026-02-27 04:50:00,247,159,217,29.0,61,MODERATE
2026-02-27 04:51:00,208,182,173,28.5,64,MODERATE
2026-02-27 04:52:00,176,157,143,26.7,66,MODERATE
2026-02-27 04:53:00,246,237,182,31.6,78,MODERATE
2026-02-27 04:54:00,253,168,164,28.2,70,MODERATE
2026-02-27 04:55:00,222,204,172,28.7,72,MODERATE
2026-02-27 04:56:00,237,203,114,26.8,79,MODERATE
2026-02-27 04:57:00,217,165,152,28.5,75,MODERATE
2026-02-27 04:58:00,175,180,167,29.8,73,MODERATE
2026-02-27 04:59:00,240,159,131,33.9,69,MODERATE
2026-02-27 05:00:00,212,203,207,27.9,65,MODERATE
2026-02-27 05:01:00,170,235,128,28.9,65,MODERATE
2026-02-27 05:02:00,162,169,131,27.6,86,MODERATE
2026-02-27 05:03:00,236,212,184,28.8,68,MODERATE
2026-02-27 05:04:00,229,185,142,29.3,67,MODERATE
2026-02-27 05:05:00,213,168,121,24.3,65,MODERATE
2026-02-27 05:06:00,292,169,183,24.8,64,MODERATE
2026-02-27 05:07:00,165,172,232,29.9,83,MODERATE
2026-02-27 05:08:00,209,227,222,28.8,68,MODERATE
2026-02-27 05:09:00,167,169,162,33.1,62,MODERATE
2026-02-27 05:10:00,222,116,147,29.6,75,MODERATE
2026-02-27 05:11:00,243,193,177,29.1,64,MODERATE
2026-02-27 05:12:00,145,160,155,31.5,71,MODERATE
2026-02-27 05:13:00,212,193,151,30.6,85,MODERATE
2026-02-27 05:14:00,307,183,170,32.2,70,MODERATE
2026-02-27 05:15:00,247,140,150,31.3,66,MODERATE
2026-02-27 05:16:00,214,124,220,31.5,73,MODERATE
2026-02-27 05:17:00,240,193,201,28.0,77,MODERATE
2026-02-27 05:18:00,263,222,92,27.8,64,MODERATE
2026-02-27 05:19:00,225,109,98,33.3,76,MODERATE
2026-02-27 05:20:00,224,192,164,31.0,67,MODERATE
2026-02-27 05:21:00,227,187,128,31.6,68,MODERATE
2026-02-27 05:22:00,260,184,209,26.9,64,MODERATE
2026-02-27 05:23:00,183,184,206,32.2,55,MODERATE
2026-02-27 05:24:00,229,67,183,31.2,71,MODERATE
2026-02-27 05:25:00,223,182,136,29.9,70,MODERATE
2026-02-27 05:26:00,257,176,134,25.9,58,MODERATE
2026-02-27 05:27:00,272,163,170,32.6,68,MODERATE
2026-02-27 05:28:00,194,175,160,32.8,82,MODERATE
2026-02-27 05:29:00,244,230,154,29.6,69,MODERATE
2026-02-27 05:30:00,168,222,175,29.0,71,MODERATE
2026-02-27 05:31:00,159,145,170,27.9,70,MODERATE
2026-02-27 05:32:00,215,156,130,25.8,70,MODERATE
2026-02-27 05:33:00,244,122,159,29.6,65,MODERATE
2026-02-27 05:34:00,276,166,156,28.7,59,MODERATE
2026-02-27 05:35:00,260,146,152,30.2,82,MODERATE
2026-02-27 05:36:00,176,164,201,29.9,76,MODERATE
2026-02-27 05:37:00,177,166,154,27.3,60,MODERATE
2026-02-27 05:38:00,199,227,161,31.7,73,MODERATE
2026-02-27 05:39:00,189,224,166,30.9,64,MODERATE
2026-02-27 05:40:00,261,217,168,27.4,71,MODERATE
2026-02-27 05:41:00,244,188,178,31.0,67,MODERATE
2026-02-27 05:42:00,173,178,150,30.6,64,MODERATE
2026-02-27 05:43:00,260,227,160,29.1,66,MODERATE
2026-02-27 05:44:00,198,165,203,28.9,62,MODERATE
2026-02-27 05:45:00,230,208,159,31.9,77,MODERATE
2026-02-27 05:46:00,178,160,166,25.7,74,MODERATE
2026-02-27 05:47:00,149,215,187,30.0,67,MODERATE
2026-02-27 05:48:00,226,162,129,28.3,76,MODERATE
2026-02-27 05:49:00,221,230,182,30.3,60,MODERATE
2026-02-27 05:50:00,208,142,154,27.6,69,MODERATE
2026-02-27 05:51:00,262,196,190,25.8,72,MODERATE
2026-02-27 05:52:00,258,232,113,28.3,79,MODERATE
2026-02-27 05:53:00,212,148,113,27.1,60,MODERATE
2026-02-27 05:54:00,222,211,122,29.5,77,MODERATE
2026-02-27 05:55:00,219,123,171,28.9,70,MODERATE
2026-02-27 05:56:00,198,183,175,33.8,72,MODERATE
2026-02-27 05:57:00,280,192,157,29.3,63,MODERATE
2026-02-27 05:58:00,232,110,134,29.2,80,MODERATE
2026-02-27 05:59:00,277,171,164,31.0,62,MODERATE
2026-02-27 06:00:00,236,151,154,28.1,75,MODERATE
2026-02-27 06:01:00,242,211,170,29.3,84,MODERATE
2026-02-27 06:02:00,159,239,151,30.1,69,MODERATE
2026-02-27 06:03:00,191,196,191,29.9,68,MODERATE
2026-02-27 06:04:00,364,221,188,28.3,67,MODERATE
2026-02-27 06:05:00,208,217,130,26.9,75,MODERATE
2026-02-27 06:06:00,232,153,127,31.9,74,MODERATE
2026-02-27 06:07:00,165,134,149,30.5,76,MODERATE
2026-02-27 06:08:00,265,127,166,31.9,81,MODERATE
2026-02-27 06:09:00,234,262,178,31.1,72,MODERATE
2026-02-27 06:10:00,188,149,165,28.6,59,MODERATE
2026-02-27 06:11:00,178,168,181,29.0,71,MODERATE
2026-02-27 06:12:00,180,180,199,29.3,61,MODERATE
2026-02-27 06:13:00,169,200,153,28.9,67,MODERATE
2026-02-27 06:14:00,240,169,154,27.3,78,MODERATE
2026-02-27 06:15:00,211,201,124,32.5,80,MODERATE
2026-02-27 06:16:00,143,151,174,26.4,71,MODERATE
2026-02-27 06:17:00,237,173,176,27.6,56,MODERATE
2026-02-27 06:18:00,259,214,235,24.6,77,MODERATE
2026-02-27 06:19:00,141,241,174,27.1,77,MODERATE
2026-02-27 06:20:00,197,190,166,32.5,84,MODERATE
2026-02-27 06:21:00,196,217,170,26.2,67,MODERATE
2026-02-27 06:22:00,313,192,189,28.6,68,MODERATE
2026-02-27 06:23:00,221,170,115,27.0,76,MODERATE
2026-02-27 06:24:00,204,180,167,29.6,80,MODERATE
2026-02-27 06:25:00,176,199,182,31.0,62,MODERATE
2026-02-27 06:26:00,230,240,157,30.0,77,MODERATE
2026-02-27 06:27:00,178,244,174,30.0,60,MODERATE
2026-02-27 06:28:00,251,197,208,28.4,65,MODERATE
2026-02-27 06:29:00,192,162,126,31.6,81,MODERATE
2026-02-27 06:30:00,212,166,105,30.4,83,MODERATE
2026-02-27 06:31:00,194,175,173,32.4,73,MODERATE
2026-02-27 06:32:00,227,186,117,26.1,66,MODERATE
2026-02-27 06:33:00,260,168,144,27.9,71,MODERATE
2026-02-27 06:34:00,288,174,136,29.1,84,MODERATE
2026-02-27 06:35:00,199,138,144,29.3,76,MODERATE
2026-02-27 06:36:00,260,143,131,28.4,76,MODERATE
2026-02-27 06:37:00,169,158,142,30.9,75,MODERATE
